matchStatus,confidence,lineNumber,sourceStationCode,routeStopNameKo,selectedStationNumber,selectedStationNameKo,selectedStationCandidateId,candidateStationMatches,diagnostics,stopCandidateId
"name-based","medium","S1102","221","역삼","0221","역삼","candidate:kric:urban-rail-station:S1102:0221:row-756","candidate:kric:urban-rail-station:S1102:0221:row-756","matched-by-normalized-name","candidate:kric:urban-rail-route-stop:S1102:21"
"name-based","medium","S1102","222","강남","0222","강남","candidate:kric:urban-rail-station:S1102:0222:row-27","candidate:kric:urban-rail-station:S1102:0222:row-27","matched-by-normalized-name","candidate:kric:urban-rail-route-stop:S1102:22"
"name-based","medium","S1102","223","교대(법원·검찰청)","0223","교대(법원·검찰청)","candidate:kric:urban-rail-station:S1102:0223:row-121","candidate:kric:urban-rail-station:S1102:0223:row-121","matched-by-normalized-name","candidate:kric:urban-rail-route-stop:S1102:23"
"name-based","medium","S1102","224","서초","0224","서초","candidate:kric:urban-rail-station:S1102:0224:row-561","candidate:kric:urban-rail-station:S1102:0224:row-561","matched-by-normalized-name","candidate:kric:urban-rail-route-stop:S1102:24"
"name-based","medium","S1102","225","방배","0225","방배","candidate:kric:urban-rail-station:S1102:0225:row-416","candidate:kric:urban-rail-station:S1102:0225:row-416","matched-by-normalized-name","candidate:kric:urban-rail-route-stop:S1102:25"
"name-based","medium","S1102","226","사당","0226","사당","candidate:kric:urban-rail-station:S1102:0226:row-490","candidate:kric:urban-rail-station:S1102:0226:row-490","matched-by-normalized-name","candidate:kric:urban-rail-route-stop:S1102:26"
"name-based","medium","S1102","227","낙성대","0227","낙성대(강감찬)","candidate:kric:urban-rail-station:S1102:0227:row-183","candidate:kric:urban-rail-station:S1102:0227:row-183","matched-by-normalized-name","candidate:kric:urban-rail-route-stop:S1102:27"
"name-based","medium","S1102","228","서울대입구(관악구청)","0228","서울대입구(관악구청)","candidate:kric:urban-rail-station:S1102:0228:row-552","candidate:kric:urban-rail-station:S1102:0228:row-552","matched-by-normalized-name","candidate:kric:urban-rail-route-stop:S1102:28"
"name-based","medium","S1102","229","봉천","0229","봉천","candidate:kric:urban-rail-station:S1102:0229:row-455","candidate:kric:urban-rail-station:S1102:0229:row-455","matched-by-normalized-name","candidate:kric:urban-rail-route-stop:S1102:29"
"name-based","medium","S1102","230","신림","0230","신림","candidate:kric:urban-rail-station:S1102:0230:row-670","candidate:kric:urban-rail-station:S1102:0230:row-670","matched-by-normalized-name","candidate:kric:urban-rail-route-stop:S1102:30"
"name-based","medium","S1102","231","신대방","0231","신대방","candidate:kric:urban-rail-station:S1102:0231:row-665","candidate:kric:urban-rail-station:S1102:0231:row-665","matched-by-normalized-name","candidate:kric:urban-rail-route-stop:S1102:31"
"name-based","medium","S1102","232","구로디지털단지","0232","구로디지털단지","candidate:kric:urban-rail-station:S1102:0232:row-126","candidate:kric:urban-rail-station:S1102:0232:row-126","matched-by-normalized-name","candidate:kric:urban-rail-route-stop:S1102:32"
"name-based","medium","S1102","233","대림(구로구청)","0233","대림(구로구청)","candidate:kric:urban-rail-station:S1102:0233:row-250","candidate:kric:urban-rail-station:S1102:0233:row-250","matched-by-normalized-name","candidate:kric:urban-rail-route-stop:S1102:33"
"name-based","medium","S1102","234","신도림","0234","신도림","candidate:kric:urban-rail-station:S1102:0234:row-668","candidate:kric:urban-rail-station:S1102:0234:row-668","matched-by-normalized-name","candidate:kric:urban-rail-route-stop:S1102:34"
"name-based","medium","S1102","235","문래","0235","문래","candidate:kric:urban-rail-station:S1102:0235:row-388","candidate:kric:urban-rail-station:S1102:0235:row-388","matched-by-normalized-name","candidate:kric:urban-rail-route-stop:S1102:35"
"name-based","medium","S1102","236","영등포구청","0236","영등포구청","candidate:kric:urban-rail-station:S1102:0236:row-770","candidate:kric:urban-rail-station:S1102:0236:row-770","matched-by-normalized-name","candidate:kric:urban-rail-route-stop:S1102:36"
"name-based","medium","S1102","237","당산","0237","당산","candidate:kric:urban-rail-station:S1102:0237:row-237","candidate:kric:urban-rail-station:S1102:0237:row-237","matched-by-normalized-name","candidate:kric:urban-rail-route-stop:S1102:37"
"name-based","medium","S1102","238","합정","0238","합정","candidate:kric:urban-rail-station:S1102:0238:row-1067","candidate:kric:urban-rail-station:S1102:0238:row-1067","matched-by-normalized-name","candidate:kric:urban-rail-route-stop:S1102:38"
"name-based","medium","S1102","239","홍대입구","0239","홍대입구","candidate:kric:urban-rail-station:S1102:0239:row-1078","candidate:kric:urban-rail-station:S1102:0239:row-1078","matched-by-normalized-name","candidate:kric:urban-rail-route-stop:S1102:39"
"name-based","medium","S1102","240","신촌","0240","신촌(지하)","candidate:kric:urban-rail-station:S1102:0240:row-692","candidate:kric:urban-rail-station:S1102:0240:row-692","matched-by-normalized-name","candidate:kric:urban-rail-route-stop:S1102:40"
"name-based","medium","S1102","241","이대","0241","이대","candidate:kric:urban-rail-station:S1102:0241:row-862","candidate:kric:urban-rail-station:S1102:0241:row-862","matched-by-normalized-name","candidate:kric:urban-rail-route-stop:S1102:41"
"name-based","medium","S1102","242","아현","0242","아현","candidate:kric:urban-rail-station:S1102:0242:row-710","candidate:kric:urban-rail-station:S1102:0242:row-710","matched-by-normalized-name","candidate:kric:urban-rail-route-stop:S1102:42"
"name-based","medium","S1102","243","충정로(경기대입구)","0243","충정로(경기대입구)","candidate:kric:urban-rail-station:S1102:0243:row-1011","candidate:kric:urban-rail-station:S1102:0243:row-1011","matched-by-normalized-name","candidate:kric:urban-rail-route-stop:S1102:43"
"name-based","medium","S1105","510","방화","0510","방화","candidate:kric:urban-rail-station:S1105:0510:row-420","candidate:kric:urban-rail-station:S1105:0510:row-420","matched-by-normalized-name","candidate:kric:urban-rail-route-stop:S1105:1"
"name-based","medium","S1105","511","개화산","0511","개화산","candidate:kric:urban-rail-station:S1105:0511:row-46","candidate:kric:urban-rail-station:S1105:0511:row-46","matched-by-normalized-name","candidate:kric:urban-rail-route-stop:S1105:2"
"name-based","medium","S1105","512","김포공항","0512","김포공항","candidate:kric:urban-rail-station:S1105:0512:row-173","candidate:kric:urban-rail-station:S1105:0512:row-173","matched-by-normalized-name","candidate:kric:urban-rail-route-stop:S1105:3"
"name-based","medium","S1105","513","송정","0513","송정","candidate:kric:urban-rail-station:S1105:0513:row-609","candidate:kric:urban-rail-station:S1105:0513:row-609","matched-by-normalized-name","candidate:kric:urban-rail-route-stop:S1105:4"
"name-based","medium","S1105","514","마곡","0514","마곡","candidate:kric:urban-rail-station:S1105:0514:row-341","candidate:kric:urban-rail-station:S1105:0514:row-341","matched-by-normalized-name","candidate:kric:urban-rail-route-stop:S1105:5"
"name-based","medium","S1105","515","발산","0515","발산","candidate:kric:urban-rail-station:S1105:0515:row-415","candidate:kric:urban-rail-station:S1105:0515:row-415","matched-by-normalized-name","candidate:kric:urban-rail-route-stop:S1105:6"
"name-based","medium","S1105","516","우장산","0516","우장산","candidate:kric:urban-rail-station:S1105:0516:row-819","candidate:kric:urban-rail-station:S1105:0516:row-819","matched-by-normalized-name","candidate:kric:urban-rail-route-stop:S1105:7"
"name-based","medium","S1105","517","화곡","0517","화곡","candidate:kric:urban-rail-station:S1105:0517:row-1083","candidate:kric:urban-rail-station:S1105:0517:row-1083","matched-by-normalized-name","candidate:kric:urban-rail-route-stop:S1105:8"
"name-based","medium","S1105","518","까치산","0518","까치산","candidate:kric:urban-rail-station:S1105:0518:row-180","candidate:kric:urban-rail-station:S1105:0518:row-180","matched-by-normalized-name","candidate:kric:urban-rail-route-stop:S1105:9"
"name-based","medium","S1105","519","신정(은행정)","0519","신정(은행정)","candidate:kric:urban-rail-station:S1105:0519:row-686","candidate:kric:urban-rail-station:S1105:0519:row-686","matched-by-normalized-name","candidate:kric:urban-rail-route-stop:S1105:10"
"name-based","medium","S1105","520","목동","0520","목동","candidate:kric:urban-rail-station:S1105:0520:row-384","candidate:kric:urban-rail-station:S1105:0520:row-384","matched-by-normalized-name","candidate:kric:urban-rail-route-stop:S1105:11"
"name-based","medium","S1105","521","오목교(목동운동장앞)","0521","오목교(목동운동장앞)","candidate:kric:urban-rail-station:S1105:0521:row-783","candidate:kric:urban-rail-station:S1105:0521:row-783","matched-by-normalized-name","candidate:kric:urban-rail-route-stop:S1105:12"
"name-based","medium","S1105","522","양평","0522","양평","candidate:kric:urban-rail-station:S1105:0522:row-743","candidate:kric:urban-rail-station:S1105:0522:row-743","matched-by-normalized-name","candidate:kric:urban-rail-route-stop:S1105:13"
"name-based","medium","S1105","523","영등포구청","0523","영등포구청","candidate:kric:urban-rail-station:S1105:0523:row-771","candidate:kric:urban-rail-station:S1105:0523:row-771","matched-by-normalized-name","candidate:kric:urban-rail-route-stop:S1105:14"
"name-based","medium","S1105","524","영등포시장","0524","영등포시장","candidate:kric:urban-rail-station:S1105:0524:row-772","candidate:kric:urban-rail-station:S1105:0524:row-772","matched-by-normalized-name","candidate:kric:urban-rail-route-stop:S1105:15"
"name-based","medium","S1105","525","신길","0525","신길","candidate:kric:urban-rail-station:S1105:0525:row-657","candidate:kric:urban-rail-station:S1105:0525:row-657","matched-by-normalized-name","candidate:kric:urban-rail-route-stop:S1105:16"
"name-based","medium","S1105","526","여의도","0526","여의도","candidate:kric:urban-rail-station:S1105:0526:row-752","candidate:kric:urban-rail-station:S1105:0526:row-752","matched-by-normalized-name","candidate:kric:urban-rail-route-stop:S1105:17"
"name-based","medium","S1105","527","여의나루","0527","여의나루","candidate:kric:urban-rail-station:S1105:0527:row-751","candidate:kric:urban-rail-station:S1105:0527:row-751","matched-by-normalized-name","candidate:kric:urban-rail-route-stop:S1105:18"
"name-based","medium","S1105","528","마포","0528","마포","candidate:kric:urban-rail-station:S1105:0528:row-351","candidate:kric:urban-rail-station:S1105:0528:row-351","matched-by-normalized-name","candidate:kric:urban-rail-route-stop:S1105:19"
"name-based","medium","S1105","529","공덕","0529","공덕","candidate:kric:urban-rail-station:S1105:0529:row-92","candidate:kric:urban-rail-station:S1105:0529:row-92","matched-by-normalized-name","candidate:kric:urban-rail-route-stop:S1105:20"
"name-based","medium","S1105","530","애오개","0530","애오개","candidate:kric:urban-rail-station:S1105:0530:row-724","candidate:kric:urban-rail-station:S1105:0530:row-724","matched-by-normalized-name","candidate:kric:urban-rail-route-stop:S1105:21"
"name-based","medium","S1105","531","충정로(경기대입구)","0531","충정로(경기대입구)","candidate:kric:urban-rail-station:S1105:0531:row-1012","candidate:kric:urban-rail-station:S1105:0531:row-1012","matched-by-normalized-name","candidate:kric:urban-rail-route-stop:S1105:22"
"name-based","medium","S1105","532","서대문","0532","서대문","candidate:kric:urban-rail-station:S1105:0532:row-538","candidate:kric:urban-rail-station:S1105:0532:row-538","matched-by-normalized-name","candidate:kric:urban-rail-route-stop:S1105:23"
"name-based","medium","S1105","533","광화문(세종문화회관)","0533","광화문(세종문화회관)","candidate:kric:urban-rail-station:S1105:0533:row-114","candidate:kric:urban-rail-station:S1105:0533:row-114","matched-by-normalized-name","candidate:kric:urban-rail-route-stop:S1105:24"
